小韻次序,小韻,字次序,字,釋,IPA
3184,獨,26,犢,牛犢,duk
3184,獨,27,𪇆,𪇆[𪅖/𪄻]鳥也,duk
3184,獨,28,罜,罜䍡魚罟,duk
3184,獨,29,㒔,㒔㑛短醜皃,duk
3184,獨,30,匵,匵匱,duk
3185,穀,1,穀,五穀也又生也禄也善也說文曰續也百穀之緫名今經典省作穀餘從𣪊者並同古禄切十七,kuk
3185,穀,2,糓,俗（穀‧五穀也又生也禄也善也說文曰續也百穀之緫名今經典省作穀餘從𣪊者並同古禄切十七）,kuk
3185,穀,3,轂,車轂,kuk
3185,穀,4,榖,木名,kuk
3185,穀,5,濲,水名,kuk
3185,穀,6,谷,山谷亦[善/養]也窮也又姓漢有谷永又欲鹿二音,kuk
3185,穀,7,瑴,玉名又音角,kuk
3185,穀,8,𪇗,布𪇗鳥案爾雅只作穀,kuk
3185,穀,9,𣨍,𣨍殐死皃出廣雅,kuk
3185,穀,10,𪕸,䑕名,kuk
3185,穀,11,䜼,豆名,kuk
3185,穀,12,𧣡,𧣡𡖯多也,kuk
3185,穀,13,䐨,足跗,kuk
3185,穀,14,𤞞,獸如赤豹五尾又音欲,kuk
3185,穀,15,𥆌,動目,kuk
3185,穀,16,䀰,大目,kuk
3185,穀,17,唂,鳥鳴又作唃,kuk
3186,縠,1,縠,羅縠胡谷切十四,ɦuk
3186,縠,2,槲,木名,ɦuk
3186,縠,3,斛,十斗又虜複姓二氏後魏有尚書斛斯延齊有丞相咸陽王斛律金,ɦuk
3186,縠,4,螜,螻蛄,ɦuk
3186,縠,5,𧂔,水菜可食,ɦuk
3186,縠,6,礐,說文云石聲也,ɦuk
3186,縠,7,觳,周禮注云受[二/三]斗又苦角切,ɦuk
3186,縠,8,蔛,石蔛,ɦuk
3186,縠,9,𣫈,酒濁,ɦuk
3186,縠,10,𣹬,水聲,ɦuk
3186,縠,11,䶜,齒聲,ɦuk
3186,縠,12,㽇,瓦坏,ɦuk
3186,縠,13,䈸,箱䈸,ɦuk
3186,縠,14,焀,火皃,ɦuk
3187,哭,1,哭,哀聲空谷切八,kʰuk
3187,哭,2,䍍,未燒瓦,kʰuk
3187,哭,3,㲉,卵也,kʰuk
3187,哭,4,𪍠,餅麴,kʰuk
3187,哭,5,䧊,大阜,kʰuk
3187,哭,6,䵈,枲未績者,kʰuk
3187,哭,7,㲄,土墼,kʰuk
3187,哭,8,𣫓,麻𣫓,kʰuk
3188,秃,1,秃,說文云無髮也从人上象禾粟之形文字音義云蒼頡出見禿人伏於禾中因以制字又國語云史伯曰祝融之後八姓已董彭禿妘曹斟芉是也又虜複姓有禿髮氏其先壽闐之在孕其母胡掖氏因寢而産於被中[朝鮮/鮮卑]謂被爲禿髮因而姓焉禿髮烏孤以後魏元興元年稱王遷于樂都号涼及國滅入魏賜姓源氏他谷切五,tʰuk
3188,秃,2,𣬜,籀文,tʰuk
3188,秃,3,䛢,詆[說/䛢]狡猾,tʰuk
3188,秃,4,𢬳,杖指,tʰuk
3188,秃,5,鵚,鵚鶖鳥也,tʰuk
3189,𣫔,1,𣫔,豰𣫎丁木切八,tuk
3189,𣫔,2,啄,啄木鳥,tuk
3189,𣫔,3,䐁,尾下竅也,tuk
3189,𣫔,4,𡰪,俗（䐁‧尾下竅也）,tuk
3189,𣫔,5,𧞐,衣至地也說文音斲,tuk
3189,𣫔,6,𢽴,擊聲,tuk
3189,𣫔,7,竺,竺厚,tuk
3189,𣫔,8,剢,刀鋤,tuk
3190,速,1,速,疾也召也戚也徵也桑谷切十八,suk
3190,速,2,遬,籀文,suk
3190,速,3,𧫣,古文（遬‧籀文）,suk
3190,速,4,蔌,郭璞云菜茹之揔名也詩云其蔌維何傳謂菜肴也,suk
3190,速,5,餗,鼎實,suk
3190,速,6,𩱖,說文同上（餗‧鼎實）,suk
3190,速,7,𧐒,䗱𧐒蟲,suk
3190,速,8,樕,槲樕木,suk
3190,速,9,𣫎,豰𣫎動物豰丁木切,suk
3190,速,10,㑛,㒔㑛又音束,suk
3190,速,11,梀,赤梀木名,suk
3190,速,12,𪋝,[⿺速鹿/𪋝]麋鹿跡也,suk
3190,速,13,藗,白茅也,suk
3190,速,14,殐,𣨍殐,suk
3190,速,15,嗽,吮也,suk
3190,速,16,𡖯,𧣡𡖯多也,suk
3190,速,17,棴,棴常樹名,suk
3190,速,18,涑,水名在河東,suk
3191,禄,1,禄,俸也善也福也録也又姓紂也禄父之後盧谷切四十七,luk
3191,禄,2,鹿,獸名國語曰周穆王征犬戎得四白鹿四白狼而荒服不至又姓風俗通云漢有㔾郡太守鹿旗,luk
3191,禄,3,漉,滲漉又瀝也說文浚也一曰水下皃,luk
3191,禄,4,渌,說文同上（漉‧滲漉又瀝也說文浚也一曰水下皃）,luk
3191,禄,5,觻,觻得縣名在張掖,luk
3191,禄,6,睩,視皃,luk
3191,禄,7,䚄,𥬇視,luk
3191,禄,8,龣,東方音,luk
3191,禄,9,𨏔,𨏔轤圎轉[-/木]也或作樚,luk
3191,禄,10,轆,上同（𨏔‧𨏔轤圎轉[-/木]也或作樚）,luk
3191,禄,11,㼾,㼾甎,luk
3191,禄,12,𦪇,舟名,luk
3191,禄,13,琭,玉名老子曰琭琭如玉注云琭琭喻少,luk
3191,禄,14,簏,箱簏說文云竹髙篋也,luk
3191,禄,15,箓,說文同上（簏‧箱簏說文云竹髙篋也）,luk
3191,禄,16,螰,螇螰蟲𨎥蛄也,luk
3191,禄,17,䍡,罜䍡,luk
3191,禄,18,麓,山足穀梁曰林屬於山曰麓,luk
3191,禄,19,㯟,古文（麓‧山足穀梁曰林屬於山曰麓）,luk
3191,禄,20,碌,多石皃,luk
3191,禄,21,盝,去水也瀝也瀝也或作漉,luk
3191,禄,22,𥂖,上同（盝‧去水也瀝也瀝也或作漉）,luk
3191,禄,23,䮽,野馬,luk
3191,禄,24,磟,磟碡又音六逐,luk
3191,禄,25,簶,弧簶箭室也出音譜,luk
3191,禄,26,𧌍,𧌍聽似[𧋍/蜥]蜴居樹上輒上齧人上樹垂頭聽聞吠聲乃去出字林,luk
3191,禄,27,谷,漢書匈奴傳有谷蠡王蠡音离,luk
3191,禄,28,娽,埤蒼云顓頊妻名說文云隨從也史記毛遂入楚謂十九人曰公等娽娽可謂因人成事耳又力玉切案史記亦作録,luk
3191,禄,29,𥉶,𥌮𥉶眼淨也,luk
3191,禄,30,摝,振也周禮曰摝鐸鄭𤣥云掩上振之爲摝,luk
3191,禄,31,𥛞,祭也,luk
3191,禄,32,𦌟,捕魚具也,luk
3191,禄,33,𥂇,吳王孫休三子名,luk
3191,禄,34,𤽺,白獸,luk
3191,禄,35,廘,賈逵曰廘𢈔也,luk
3191,禄,36,角,角里先生漢時四皓名又音覺,luk
3191,禄,37,𥪋,見鬼,luk
3191,禄,38,彔,本也亦刻木也,luk
3191,禄,39,濼,水名又音[朴/扑],luk
3191,禄,40,鏕,鉅鏕郡名案漢書只作鹿,luk
3191,禄,41,趢,趢趗局小,luk
3191,禄,42,䎑,水上飛也,luk
3191,禄,43,𨌠,車聲,luk
3191,禄,44,㪖,剥聲,luk
3191,禄,45,𩅄,大雨,luk
3191,禄,46,蔍,蔍葱草,luk
3191,禄,47,鄜,地名,luk
3192,嗀,1,嗀,歐聲呼木切七,huk
3192,嗀,2,豰,獸名似豹而小食獼猴又名黃𦝫案說文作㺉犬屬𦝫巳上黃𦝫已下黑食母猴,huk
3192,嗀,3,熇,熱皃,huk
3192,嗀,4,𦞦,羹𦞦又火各切,huk
3192,嗀,5,𧹲,日出赤皃,huk
3192,嗀,6,㷤,上同（𧹲‧日出赤皃）,huk
3192,嗀,7,嚛,大歠聲,huk
3193,族,1,族,宗族昨木切三,dzuk
3193,族,2,銼,銼𨰠釜屬,dzuk
3193,族,3,鑿,鑿鏤花葉又音昨,dzuk
3194,瘯,1,瘯,瘯瘰皮膚病也千木切六,tsʰuk
3194,瘯,2,䃚,碌䃚石皃,tsʰuk
3194,瘯,3,蔟,蠶蔟又千𠋫切,tsʰuk
3194,瘯,4,趗,趢趗小皃,tsʰuk
3194,瘯,5,梀,短椽說文丑録切,tsʰuk
3194,瘯,6,簇,小竹,tsʰuk
3195,鏃,1,鏃,箭鏃作木切二,tsuk
3195,鏃,2,鎐,姓也出彭城,tsuk
3196,暴,1,暴,日乾也蒲木切十二,buk
3196,暴,2,曝,俗（暴‧日乾也蒲木切十二）,buk
3196,暴,3,瀑,瀑布水流下也,buk
3196,暴,4,䗱,䗱𧐒蟲名,buk
3196,暴,5,㲫,㲢㲫毛不理也,buk
3196,暴,6,樸,爾雅云樕樸心又音卜,buk
3196,暴,7,僕,侍從人也,buk
3196,暴,8,䑑,古文（僕‧侍從人也）,buk
3196,暴,9,𥐁,短人又倉𠋫切,buk
3196,暴,10,菐,瀆菐,buk
3196,暴,11,𡕡,[𡕡/𡰿]行皃,buk
3196,暴,12,穙,穙𥡜也,buk
3197,扑,1,扑,打也普木切十一,pʰuk
3197,扑,2,醭,醋生白醭,pʰuk
3197,扑,3,濼,齊魯閒水名左傳云公會齊侯于濼,pʰuk
3197,扑,4,墣,說文云塊也又匹角切,pʰuk
3197,扑,5,𥣜,草生穊也,pʰuk
3197,扑,6,𪔿,𪖈𪔿䑕名,pʰuk
3197,扑,7,攴,擊也凡從攴者作攵同,pʰuk
3197,扑,8,撲,拂著,pʰuk
3197,扑,9,骲,骨鏃名也,pʰuk
3197,扑,10,𪐙,淺黲黑也,pʰuk
3197,扑,11,䴆,鳥也,pʰuk
3198,卜,1,卜,卜筮龜曰卜蓍曰筮又姓孔子弟子卜商博木切十四,puk
3198,卜,2,濮,水名出陳留郡入鉅野亦州名古昆吾之墟左傳齊桓公會諸侯於鄄今鄄城縣是後漢獻帝時兖州刺史治於此後魏爲濮陽郡隋初置濮州又姓出何氏姓苑,puk
3198,卜,3,䧤,彭䧤蠻夷國名,puk
3198,卜,4,轐,車伏兔,puk
3198,卜,5,𡡐,昌意妻也,puk
3198,卜,6,樸,棫樸叢木又音僕樸樕小木也,puk
3198,卜,7,獛,獛鉛南極之夷尾長數寸巢居山林出山海經,puk
3198,卜,8,蹼,足指閒相著爾雅云鳧鴈醜其足蹼,puk
3198,卜,9,纀,爾雅曰裳削幅謂之纀郭璞云削殺其幅深衣之裳,puk
3198,卜,10,襆,上同（纀‧爾雅曰裳削幅謂之纀郭璞云削殺其幅深衣之裳）,puk
3198,卜,11,𩯏,須髯,puk
3198,卜,12,䪁,䪁絡頭繩,puk
3198,卜,13,鳪,鳪雉,puk
3198,卜,14,𪇰,[鳥/烏]𪇰水鳥似鶂而短頸腹翅紫白背上緑色又音剥,puk
3199,木,1,木,樹木說文曰木冒也冒地而生東方足行又姓木華字𤣥虚作海賦莫卜切十[二/三],muk
3199,木,2,沐,沐浴說文曰濯髮也禮記曰頭有創則沐又姓風俗通曰漢有東平太守沐寵又漢複姓有沐𥳑氏何氏姓苑云今任城人,muk
3199,木,3,朷,朷桑,muk
3199,木,4,毣,思皃一曰毛濕也,muk
3199,木,5,鶩,鳧屬,muk
3199,木,6,霂,霡霂,muk
3199,木,7,𨍎,車轅名也,muk
3199,木,8,㡔,轅上絲也,muk
3199,木,9,蓩,毒草,muk
3199,木,10,艒,小艖,muk
3199,木,11,鞪,說文曰車軸束也,muk
3199,木,12,楘,屋架五楘詩曰五楘梁輈傳云楘歷録也,muk
3199,木,13,蚞,螇[蚞/螰]蟲,muk
3200,福,1,福,德也祐也方六切十七,piuk
3200,福,2,腹,腹肚,piuk
3200,福,3,複,重衣,piuk
3200,福,4,幅,絹幅又姓也,piuk
3200,福,5,輻,車輻,piuk
3200,福,6,𠋩,優𠋩,piuk
3200,福,7,葍,葍𦼱爾雅曰葍䔰又葍藑茅,piuk
3200,福,8,蝠,說文曰蝙蝠伏翼也崔豹古今注云一名仙鼠,piuk
3200,福,9,𥳇,實竹,piuk
3200,福,10,鍑,說文云釜而大口者或作鍢又音富,piuk
3200,福,11,鶝,戴勝別名,piuk
3200,福,12,踾,踾踧聚皃,piuk
3200,福,13,輹,車軸縛也,piuk
3200,福,14,菐,瀆菐,piuk
3200,福,15,偪,偪陽宋國,piuk
3200,福,16,楅,束以木逼於牛角不令牴觸人,piuk
3200,福,17,𦿁,草名,piuk
3201,伏,1,伏,匿藏也伺也隱也[歷也釋名/歷忌釋]曰伏者何金氣伏藏之日金畏火故三伏皆庚日又姓出平昌本自伏犧之後漢有伏勝文帝蒲輪徵不至房六切三十三,biuk
3201,伏,2,復,返也重也亦州名古音陵縣春秋時屬楚秦屬南郡隋爲江陽郡武德初爲復州,biuk
3201,伏,3,虙,古虙犠字說文云虎皃又姓虙子賤是也,biuk
3201,伏,4,服,服事亦衣服又行也習也用也整也亦姓漢有江夏太守服徹,biuk
3201,伏,5,𦨈,古文（服‧服事亦衣服又行也習也用也整也亦姓漢有江夏太守服徹）,biuk
3201,伏,6,茯,茯苓,biuk
3201,伏,7,馥,香氣芬馥,biuk
3201,伏,8,鵩,不祥鳥,biuk
3201,伏,9,鞴,韋囊步靫,biuk
3201,伏,10,蕧,旋蕧藥名,biuk
3201,伏,11,輹,車輹兔,biuk
3201,伏,12,𨋩,上同（輹‧車輹兔）,biuk
3201,伏,13,澓,澓流又姓漢宣帝時有東海澓仲翁,biuk
3201,伏,14,椱,織椱卷繒者,biuk
3201,伏,15,洑,洄流,biuk
3201,伏,16,箙,盛弓弩器,biuk
3201,伏,17,𩋟,上同（箙‧盛弓弩器）,biuk
3201,伏,18,𨌥,車笭閒皮篋也,biuk
3201,伏,19,𤸑,音譜云病重發也,biuk
3201,伏,20,𪃃,𪃃鶝即戴勝也,biuk
3201,伏,21,𩢰,馬也,biuk
3201,伏,22,𥨍,地室,biuk
3201,伏,23,棴,木出崐崘山也,biuk
3201,伏,24,复,行故道也說文作𡕨,biuk
3201,伏,25,畐,滿也,biuk
3201,伏,26,𩊙,車具,biuk
3201,伏,27,絥,並上同（𩊙‧車具）,biuk
3201,伏,28,𩎧,蘆菔菜也,biuk
3201,伏,29,菔,蘆菔菜也,biuk
3201,伏,30,匐,匍匐伏地皃又蒲北切,biuk
3201,伏,31,鰒,海魚名,biuk
3201,伏,32,𥪋,見鬼皃,biuk
3201,伏,33,栿,梁栿,biuk
3202,縮,1,縮,斂也退也短也亂也所六切十三,ʃiuk
3202,縮,2,莤,說文曰禮祭束茆加于祼圭而灌鬯酒是爲莤象神歆之也一曰榼上塞也,ʃiuk
3202,縮,3,𩘹,風聲,ʃiuk
3202,縮,4,𧼭,趜𧼭體不伸也趜渠六切,ʃiuk
3202,縮,5,樎,馬櫪,ʃiuk
3202,縮,6,謖,起也,ʃiuk
3202,縮,7,䎘,鳥飛,ʃiuk
3202,縮,8,㩋,擊聲,ʃiuk
3202,縮,9,蹜,文字音義云烏鵲醜其飛掌蹜在腹下也,ʃiuk
3202,縮,10,摍,抽也顔叔也納鄰之嫠婦執燭燭盡摍屋以繼之,ʃiuk
3202,縮,11,𧐴,蝍𧐴尺蠖,ʃiuk
3202,縮,12,摵,到也又子六切,ʃiuk
3202,縮,13,謏,小也又蘇了切,ʃiuk
3203,六,1,六,數也力竹切二十二,liuk
3203,六,2,陸,髙平曰陸又髙也厚也亦陸離參差也又姓出吳郡河南二望本自古天子陸終後,liuk
3203,六,3,戮,刑戮說文殺也爾雅病也,liuk
3203,六,4,剹,上同（戮‧刑戮說文殺也爾雅病也）,liuk
3203,六,5,勠,勠力併力也又音留,liuk
3203,六,6,稑,穜稑先種後熟曰穜後種先熟曰稑,liuk
3203,六,7,穋,上同（稑‧穜稑先種後熟曰穜後種先熟曰稑）,liuk
3203,六,8,鵱,鵱鷜野鵝,liuk
3203,六,9,蓼,蓼莪詩傳云蓼長大貌,liuk
3203,六,10,𦾷,上同（蓼‧蓼莪詩傳云蓼長大貌）,liuk
3203,六,11,𩣱,𩣱良健馬,liuk
3203,六,12,鯥,魚名似牛蛇尾出山海經,liuk
3203,六,13,𦸐,蔏𦸐,liuk
3203,六,14,磟,磟碡,liuk
3203,六,15,𧌉,魁𧌉,liuk
3203,六,16,淕,凝雨澤也,liuk
3203,六,17,䡜,轓䡜車箱,liuk
3203,六,18,坴,大塊,liuk
3203,六,19,𡴆,地蕈,liuk
3203,六,20,踛,翹踛也,liuk
3203,六,21,僇,癡行又音溜,liuk
3203,六,22,𥚊,見也,liuk
3204,逐,1,逐,追也驅也從也疾也強也走也直六切十二,ɖiuk
3204,逐,2,軸,車軸,ɖiuk
3204,逐,3,碡,磟碡田器又音禄獨,ɖiuk
3204,逐,4,妯,妯娌,ɖiuk
3204,逐,5,舳,舳艫,ɖiuk
3204,逐,6,鱁,鱁鮧,ɖiuk
3204,逐,7,𧏿,馬蚿蟲,ɖiuk
3204,逐,8,筑,水名出房陵漢有筑陽縣蕭何妻封邑也,ɖiuk
3204,逐,9,蓫,馬尾草,ɖiuk
3204,逐,10,柚,杼柚機具又由舊切,ɖiuk
3204,逐,11,䮱,馬䮱獸名,ɖiuk
3204,逐,12,篴,竹名,ɖiuk
3205,菊,1,菊,草名禮記季秋之月菊有黃華說文曰大菊蘧麥也居六切三十三,kiuk
3205,菊,2,鞠,推窮也養也告也盈也禮記曰天子乃薦鞠衣於先帝鄭𤣥云鞠衣名蓋黃桑之服又姓出東萊風俗通曰漢有尚書令平原鞠譚又音麹又渠六切,kiuk
3205,菊,3,蘜,爾雅曰蘜治牆郭璞云今之秋華菊也,kiuk
3205,菊,4,𧃓,說文曰日精也似秋華,kiuk
3205,菊,5,㥌,謹愼,kiuk
3205,菊,6,𡙳,說文撮也,kiuk
3205,菊,7,掬,上同（𡙳‧說文撮也）,kiuk
3205,菊,8,匊,物在手,kiuk
3205,菊,9,𥷤,說文曰窮治辠人也,kiuk
3205,菊,10,𦶗,上同（𥷤‧說文曰窮治辠人也）,kiuk
3205,菊,11,鞫,上同（𦶗‧上同（𥷤‧說文曰窮治辠人也））,kiuk
3205,菊,12,𡫬,説文窮也,kiuk
3205,菊,13,𥩁,上同（𡫬‧説文窮也）,kiuk
3205,菊,14,㹼,石㹼獸名食猴,kiuk
3205,菊,15,𪈓,說文曰秸𪈓尸鳩爾雅作鴶鵴郭璞云今之布穀也,kiuk
3205,菊,16,鵴,上同（𪈓‧說文曰秸𪈓尸鳩爾雅作鴶鵴郭璞云今之布穀也）,kiuk
3205,菊,17,𨸰,曲岸水外曰𨸰,kiuk
3205,菊,18,㘲,上同（𨸰‧曲岸水外曰𨸰）,kiuk
3205,菊,19,㽤,韭畦,kiuk
3205,菊,20,䱡,郭璞云魚名有兩乳,kiuk
3205,菊,21,椈,爾雅曰柏椈禮云鬯[曰/臼]以椈,kiuk
3205,菊,22,巈,山髙皃,kiuk
3205,菊,23,𦥑,兩手奉物,kiuk
3205,菊,24,䳔,鳥名,kiuk
3205,菊,25,𩛺,饘也,kiuk
3205,菊,26,諊,法用,kiuk
3205,菊,27,𩬜,亂髮,kiuk
3205,菊,28,踘,踘蹋也,kiuk
3205,菊,29,閰,閑閰,kiuk
3205,菊,30,𣐊,木名,kiuk
3205,菊,31,𧿻,足也,kiuk
3205,菊,32,泦,水[名/文],kiuk
3205,菊,33,趜,困人又巨竹切,kiuk
3206,麴,1,麴,麴[蘖/糵]又姓出西平漢有麴演驅匊切五,kʰiuk
3206,麴,2,𥶶,上同（麴‧麴[蘖/糵]又姓出西平漢有麴演驅匊切五）說文曰酒母也,kʰiuk
3206,麴,3,𩍔,上同（𥶶‧上同（麴‧麴[蘖/糵]又姓出西平漢有麴演驅匊切五）說文曰酒母也）,kʰiuk
3206,麴,4,鞠,姓也又居六切,kʰiuk
3206,麴,5,𠤄,曲脊又渠六切,kʰiuk
3207,熟,1,熟,成也殊六切八,dʑiuk
3207,熟,2,孰,誰也,dʑiuk
3207,熟,3,淑,善也,dʑiuk
3207,熟,4,塾,門側堂崔豹古今注云臣來朝君至門外更詳熟所應對之事塾之言熟也,dʑiuk
3207,熟,5,𨷙,上同（塾‧門側堂崔豹古今注云臣來朝君至門外更詳熟所應對之事塾之言熟也）,dʑiuk
3207,熟,6,璹,玉名,dʑiuk
3207,熟,7,婌,後宫女官名,dʑiuk
3207,熟,8,䃞,石聲,dʑiuk
3208,俶,1,俶,始也厚也作也動也昌六切五,tɕʰiuk
3208,俶,2,柷,柷敔柷作樂也俗作拀又音祝,tɕʰiuk
3208,俶,3,琡,璋大八寸曰琡又音祝,tɕʰiuk
3208,俶,4,𣥹,至也,tɕʰiuk
3208,俶,5,埱,氣出於地一曰始也,tɕʰiuk
3209,育,1,育,養也長也余六切二十四,jiuk
3209,育,2,毓,稚也本亦同上（育‧養也長也余六切二十四）,jiuk
3209,育,3,鬻,賣也亦作粥亦姓周有鬻熊爲文王師案說文鬻本音麋䭈也,jiuk
3209,育,4,粥,上同（鬻‧賣也亦作粥亦姓周有鬻熊爲文王師案說文鬻本音麋䭈也）,jiuk
3209,育,5,𩱱,說文鬻也,jiuk
3209,育,6,䋭,靑經白緯[䋭/淯]陽所織,jiuk
3209,育,7,𧷗,賣也重也長也也動也說文衒也或作儥,jiuk
3209,育,8,儥,上同（𧷗‧賣也重也長也也動也說文衒也或作儥）,jiuk
3209,育,9,棛,車覆欄也,jiuk
3209,育,10,錥,鎢錥温器,jiuk
3209,育,11,煜,火光又燿也,jiuk
3209,育,12,焴,上同（煜‧火光又燿也）,jiuk
3209,育,13,昱,日光,jiuk
3209,育,14,蒮,爾雅云蒮山韭,jiuk
3209,育,15,淯,水名出攻離山,jiuk
3209,育,16,蜟,復蜟蟬未蛻者出論衡,jiuk
3209,育,17,𢌻,兩手捧物說文音匊,jiuk
3209,育,18,堉,地土肥也,jiuk
3209,育,19,喅,音聲,jiuk
3209,育,20,𤳕,生田,jiuk
3209,育,21,𥉑,望也又目明皃,jiuk
3209,育,22,逳,步也轉也行也,jiuk
3209,育,23,𦱀,草名,jiuk
3209,育,24,蘛,茂也,jiuk
3210,驧,1,驧,馬跳躍也說文曰馬曲脊也渠竹切十二,ɡiuk
3210,驧,2,𩣽,上同（驧‧馬跳躍也說文曰馬曲脊也渠竹切十二）,ɡiuk
3210,驧,3,趜,趜𧼭,ɡiuk
3210,驧,4,䱡,魚名,ɡiuk
3210,驧,5,鵴,鴶鵴鳲鳩又音菊,ɡiuk
3210,驧,6,𪁁,上同（鵴‧鴶鵴鳲鳩又音菊）,ɡiuk
3210,驧,7,鞠,蹋鞠以革爲之今通謂之毬子又菊麴二音,ɡiuk
3210,驧,8,毱,皮毛丸也,ɡiuk
3210,驧,9,䗇,說文曰䗇鼀蟾蠩以脰鳴者也,ɡiuk
3210,驧,10,踘,踘蹋也,ɡiuk
3210,驧,11,䜯,谷名在上艾,ɡiuk
3210,驧,12,𠤄,曲脊皃,ɡiuk
3211,鼀,1,鼀,䗇鼀七宿切三,tsʰiuk
3211,鼀,2,蹴,蹋蹴,tsʰiuk
3211,鼀,3,殧,終也,tsʰiuk
3212,肉,1,肉,骨肉如六切俗作𡧢三,ȵiuk
3212,肉,2,衄,鼻出血俗作衂又尼六切,ȵiuk
3212,肉,3,鮞,魚子一曰魚名,ȵiuk
3213,粥,1,粥,糜也之六切五,tɕiuk
3213,粥,2,喌,呼鷄聲亦作𠱙,tɕiuk
3213,粥,3,祝,巫祝又太祝令官名周禮曰太祝掌六祝之辭以事鬼神祈福祥求永貞亦音呪又姓後漢有司徒中山祝恬,tɕiuk
3213,粥,4,柷,祝敔又音俶又爾雅曰柷州木髦柔英本亦作祝,tɕiuk
3213,粥,5,琡,璋大八寸又音俶,tɕiuk
3214,叔,1,叔,季父亦姓左傳魯公子叔弓之後光武破虜將軍叔壽又漢複姓二氏後漢有犍爲叔先雄左傳魯有大夫叔仲小式竹切十三,ɕiuk
3214,叔,2,儵,靑黑繒,ɕiuk
3214,叔,3,倐,倐忽犬走疾也,ɕiuk
3214,叔,4,透,驚也又他豆切,ɕiuk
3214,叔,5,虪,爾雅云虪黑虎又音育,ɕiuk
3214,叔,6,𨁀,疾也長也,ɕiuk
3214,叔,7,鮛,爾雅曰鮥鮛郭璞云鮪鱣屬也大者名王鮪小者名鮛鮪,ɕiuk
3214,叔,8,掓,拾也,ɕiuk
3214,叔,9,𢞣,疾也,ɕiuk
3214,叔,10,翛,飛疾之皃又音蕭,ɕiuk
3214,叔,11,尗,豆也,ɕiuk
3214,叔,12,菽,上同（尗‧豆也）,ɕiuk
3214,叔,13,㶖,水波,ɕiuk
3215,蓄,1,蓄,蓄冬菜也許竹切又丑六切十,hiuk
3215,蓄,2,稸,上同（蓄‧蓄冬菜也許竹切又丑六切十）,hiuk
3215,蓄,3,畜,養也說文曰田畜也淮南子曰𤣥田爲畜又丑六許救二切,hiuk
3215,蓄,4,𤲸,上同（畜‧養也說文曰田畜也淮南子曰𤣥田爲畜又丑六許救二切）說文云魯郊禮畜从田从兹兹益也,hiuk
3215,蓄,5,㜅,媚也,hiuk
3215,蓄,6,鄐,晉邢侯邑又姓漢有鄐熙爲東海太守,hiuk
3215,蓄,7,荲,羊蹄菜又丑六切,hiuk
3215,蓄,8,蓫,上同（荲‧羊蹄菜又丑六切）,hiuk
3215,蓄,9,慉,起也詩云不我能慉,hiuk
3215,蓄,10,𥈆,細視,hiuk
3216,竹,1,竹,說文作⿰个个冬生草也象形下垂者菩箬也史記曰渭川千畮竹其人與千戸侯等亦姓本姜姓封爲孤竹君至伯夷叔齊之後以竹爲氏今遼西孤竹城是後漢有下邳相竹曾張六切六,ʈiuk
3216,竹,2,竺,天竺國名又姓出東莞後漢擬陽侯竺晏本姓竹報怨有仇以[謂始/冑姓]名賢不改其族乃加二字以存夷齊而移於琅邪莒縣也又冬毒切厚也俗作笁,ʈiuk
3216,竹,3,筑,筑似箏十三弦髙漸離善擊筑說文曰以竹爲五弦之樂也又爾雅曰筑拾也又音逐水名,ʈiuk
3216,竹,4,築,擣也,ʈiuk
3216,竹,5,𥴁,古文（築‧擣也）,ʈiuk
3216,竹,6,茿,萹茿也似藜赤莖生道傍可食,ʈiuk
3217,蹙,1,蹙,迫也促也近也急也子六切十七,tsiuk
3217,蹙,2,踧,踧踖行而謹敬,tsiuk
3217,蹙,3,𧑙,蝍𧑙蚇蠖也,tsiuk
3217,蹙,4,𠴫,說文[嘆/嗼]也本音寂,tsiuk
3217,蹙,5,㗤,㗤咨慙也,tsiuk
3217,蹙,6,噈,歍噈口相就也,tsiuk
3217,蹙,7,摵,到也,tsiuk
3217,蹙,8,槭,木可作大車輮,tsiuk
3217,蹙,9,殧,𣧩也,tsiuk
3217,蹙,10,𣤶,取氣皃說文本才六切歍𣤶也,tsiuk
3217,蹙,11,𥷛,[𥷛/𥷼]笪也,tsiuk
3217,蹙,12,縬,縮也又[縬/繒]文也又側六切,tsiuk
3217,蹙,13,𣢰,欻悲皃,tsiuk
3217,蹙,14,𦟠,䐚𦟠膏澤也,tsiuk
3217,蹙,15,顣,顣頞鼻頥促皃,tsiuk
3217,蹙,16,䙘,好衣皃,tsiuk
3217,蹙,17,蹴,蹋也又七六切,tsiuk
3218,珿,1,珿,齊也初六切六,tʃʰiuk
3218,珿,2,矗,直皃又敕六切,tʃʰiuk
3218,珿,3,𪘏,廉謹皃,tʃʰiuk
3218,珿,4,𨴖,衆也出字統或作閦,tʃʰiuk
3218,珿,5,𧯩,小豆,tʃʰiuk
3218,珿,6,䎌,飛皃,tʃʰiuk
3219,肭,1,肭,朔而月見東方謂之縮肭女六切八,ɳiuk
3219,肭,2,恧,慙也,ɳiuk
3219,肭,3,𦗂,上同（恧‧慙也）,ɳiuk
3219,肭,4,忸,忸怩,ɳiuk
3219,肭,5,衄,鼻出血又挫也又音肉,ɳiuk
3219,肭,6,䖡,䖡蚭即蚰蜒也,ɳiuk
3219,肭,7,䂇,刺也,ɳiuk
